scraped_at,bank,pair,base_currency,quote_currency,bid,ask,mid,spread,raw_bid,raw_ask,raw_quoted_per_units,rate_date,source_bank_label,weekend_flag
2026-09-11T21:12:22+02:00,SEB,TOP/SEK,TOP,SEK,3.9543,4.2469,4.1006,0.2926,3.9543,4.2469,1,2026-09-11,Tonga Isl.,0
2026-09-11T21:12:22+02:00,SEB,TRY/SEK,TRY,SEK,0.19509,0.20397,0.19953,0.00888,0.19509,0.20397,1,2026-09-11,Turkey,0
2026-09-11T21:12:22+02:00,SEB,TTD/SEK,TTD,SEK,1.4129,1.4455,1.4292,0.0326,1.4129,1.4455,1,2026-09-11,Trinidad/Tobago,0
2026-09-11T21:12:22+02:00,SEB,TWD/SEK,TWD,SEK,0.2994559,0.3148076,0.307132,0.015352,0.2994559,0.3148076,1,2026-09-11,Taiwan,0
2026-09-11T21:12:22+02:00,SEB,TZS/SEK,TZS,SEK,0.003625,0.003713,0.003669,8.8e-05,0.003625,0.003713,1,2026-09-11,Tanzania,0
2026-09-11T21:12:22+02:00,SEB,UAH/SEK,UAH,SEK,0.207787,0.22803,0.217909,0.020243,0.207787,0.22803,1,2026-09-11,Ukraine,0
2026-09-11T21:12:22+02:00,SEB,UGX/SEK,UGX,SEK,0.0024,0.0026,0.0025,0.0002,0.0024,0.0026,1,2026-09-11,Uganda,0
2026-09-11T21:12:22+02:00,SEB,USD/SEK,USD,SEK,9.6325,9.7753,9.7039,0.1428,9.6325,9.7753,1,2026-09-11,USA,0
2026-09-11T21:12:22+02:00,SEB,UYU/SEK,UYU,SEK,0.2393,0.2425,0.2409,0.0032,0.2393,0.2425,1,2026-09-11,Uruguay,0
2026-09-11T21:12:22+02:00,SEB,UZS/SEK,UZS,SEK,0.000819,0.000831,0.000825,1.2e-05,0.000819,0.000831,1,2026-09-11,Uzbekistan,0
2026-09-11T21:12:22+02:00,SEB,VEF/SEK,VEF,SEK,3.875e-05,3.934e-05,3.9e-05,1e-06,3.875e-05,3.934e-05,1,2026-09-11,Venezuela,0
2026-09-11T21:12:22+02:00,SEB,VND/SEK,VND,SEK,0.0003706,0.00037801,0.000374,7e-06,0.0003706,0.00037801,1,2026-09-11,Vietnam,0
2026-09-11T21:12:22+02:00,SEB,VUV/SEK,VUV,SEK,0.0826,0.0841,0.08335,0.0015,0.0826,0.0841,1,2026-09-11,Vanuatu,0
2026-09-11T21:12:22+02:00,SEB,WST/SEK,WST,SEK,3.4577,3.7148,3.58625,0.2571,3.4577,3.7148,1,2026-09-11,Western Samoa,0
2026-09-11T21:12:22+02:00,SEB,XAF/SEK,XAF,SEK,0.0164,0.0173,0.01685,0.0009,0.0164,0.0173,1,2026-09-11,Cameroon,0
2026-09-11T21:12:22+02:00,SEB,XCD/SEK,XCD,SEK,3.5459,3.6293,3.5876,0.0834,3.5459,3.6293,1,2026-09-11,Antigua,0
2026-09-11T21:12:22+02:00,SEB,XCG/SEK,XCG,SEK,5.2996,5.4711,5.38535,0.1715,5.2996,5.4711,1,2026-09-11,Curacao/Sint Maarten,0
2026-09-11T21:12:22+02:00,SEB,XOF/SEK,XOF,SEK,0.0169,0.0174,0.01715,0.0005,0.0169,0.0174,1,2026-09-11,Benin,0
2026-09-11T21:12:22+02:00,SEB,XPF/SEK,XPF,SEK,0.0931,0.0952,0.09415,0.0021,0.0931,0.0952,1,2026-09-11,French Pacific Isl.,0
2026-09-11T21:12:22+02:00,SEB,YER/SEK,YER,SEK,0.0406,0.0413,0.04095,0.0007,0.0406,0.0413,1,2026-09-11,Yemen,0
2026-09-11T21:12:22+02:00,SEB,ZAR/SEK,ZAR,SEK,0.5888,0.6132,0.601,0.0244,0.5888,0.6132,1,2026-09-11,South Africa,0
2026-09-11T21:12:22+02:00,SEB,ZMW/SEK,ZMW,SEK,0.4976,0.5051,0.50135,0.0075,0.4976,0.5051,1,2026-09-11,Zambia,0
2026-09-11T21:12:22+02:00,Danske Bank,AUD/SEK,AUD,SEK,6.901,6.9894,6.9452,0.0884,6.901,6.9894,1,11:59:59,Australiensiska dollar,0
2026-09-11T21:12:22+02:00,Danske Bank,BRL/SEK,BRL,SEK,1.8496,1.9506,1.9001,0.101,1.8496,1.9506,1,11:59:59,Brasilianska real,0
2026-09-11T21:12:22+02:00,Danske Bank,CAD/SEK,CAD,SEK,6.9509,7.0392,6.99505,0.0883,6.9509,7.0392,1,11:59:59,Kanadensiska dollar,0
2026-09-11T21:12:22+02:00,Danske Bank,CHF/SEK,CHF,SEK,11.8209,11.9574,11.88915,0.1365,11.8209,11.9574,1,11:59:59,Schweiziska franc,0
2026-09-11T21:12:22+02:00,Danske Bank,CNY/SEK,CNY,SEK,1.4287,1.4594,1.44405,0.0307,1.4287,1.4594,1,11:59:59,Kinesiska yuan,0
2026-09-11T21:12:22+02:00,Danske Bank,CZK/SEK,CZK,SEK,0.45875,0.46806,0.463405,0.00931,0.45875,0.46806,1,11:59:59,Tjeckiska koruna,0
2026-09-11T21:12:22+02:00,Danske Bank,DKK/SEK,DKK,SEK,1.4945,1.5111,1.5028,0.0166,1.4945,1.5111,1,11:59:59,Danska kronor,0
2026-09-11T21:12:22+02:00,Danske Bank,EUR/SEK,EUR,SEK,11.1666,11.3002,11.2334,0.1336,11.1666,11.3002,1,11:59:59,Euro,0
2026-09-11T21:12:22+02:00,Danske Bank,GBP/SEK,GBP,SEK,13.0132,13.159,13.0861,0.1458,13.0132,13.159,1,11:59:59,Pound sterling,0
2026-09-11T21:12:22+02:00,Danske Bank,HKD/SEK,HKD,SEK,1.223,1.2476,1.2353,0.0246,1.223,1.2476,1,11:59:59,Hong Kong dollar,0
2026-09-11T21:12:22+02:00,Danske Bank,HUF/SEK,HUF,SEK,0.030311,0.031339,0.030825,0.001028,0.030311,0.031339,1,11:59:59,Ungerska forint,0
2026-09-11T21:12:22+02:00,Danske Bank,ILS/SEK,ILS,SEK,3.1009,3.2593,3.1801,0.1584,3.1009,3.2593,1,11:59:59,Israelska new shekel,0
2026-09-11T21:12:22+02:00,Danske Bank,INR/SEK,INR,SEK,0.09805,0.1047,0.101375,0.00665,0.09805,0.1047,1,11:59:59,Indiska rupees,0
2026-09-11T21:12:22+02:00,Danske Bank,JPY/SEK,JPY,SEK,0.062346,0.063381,0.0628635,0.001035,0.062346,0.063381,1,11:59:59,Japanska yen,0
2026-09-11T21:12:22+02:00,Danske Bank,NOK/SEK,NOK,SEK,1.034,1.0488,1.0414,0.0148,1.034,1.0488,1,11:59:59,Norska kronor,0
2026-09-11T21:12:22+02:00,Danske Bank,NZD/SEK,NZD,SEK,5.5958,5.6837,5.63975,0.0879,5.5958,5.6837,1,11:59:59,Nya Zeeländska dollar,0
2026-09-11T21:12:22+02:00,Danske Bank,PLN/SEK,PLN,SEK,2.5679,2.6296,2.59875,0.0617,2.5679,2.6296,1,11:59:59,Polska zloty,0
2026-09-11T21:12:22+02:00,Danske Bank,SGD/SEK,SGD,SEK,7.5994,7.6828,7.6411,0.0834,7.5994,7.6828,1,11:59:59,Singapore dollar,0
2026-09-11T21:12:22+02:00,Danske Bank,THB/SEK,THB,SEK,0.28649,0.29969,0.29309,0.0132,0.28649,0.29969,1,11:59:59,Thailändska baht,0
2026-09-11T21:12:22+02:00,Danske Bank,TRY/SEK,TRY,SEK,0.18125,0.21735,0.1993,0.0361,0.18125,0.21735,1,11:59:59,Turkiska lira,0
2026-09-11T21:12:22+02:00,Danske Bank,USD/SEK,USD,SEK,9.6205,9.7538,9.68715,0.1333,9.6205,9.7538,1,11:59:59,Amerikanska dollar,0
2026-09-11T21:12:22+02:00,Danske Bank,ZAR/SEK,ZAR,SEK,0.58987,0.61027,0.60007,0.0204,0.58987,0.61027,1,11:59:59,Sydafrikanska rand,0
2026-09-11T21:12:22+02:00,Handelsbanken,EUR/SEK,EUR,SEK,,,11.253,,11.2517,11.2542,1,,EUR/SEK Spot,0
2026-09-11T21:12:22+02:00,Handelsbanken,USD/SEK,USD,SEK,,,9.7051,,9.7042,9.7061,1,,USD/SEK Spot,0
2026-09-11T21:12:22+02:00,Handelsbanken,GBP/SEK,GBP,SEK,,,13.1242,,13.1192,13.1292,1,,GBP/SEK Spot,0
2026-09-11T21:12:22+02:00,Handelsbanken,JPY/SEK,JPY,SEK,,,6.313,,6.308,6.318,1,,JPY/SEK Spot,0
2026-09-11T21:12:22+02:00,Handelsbanken,CHF/SEK,CHF,SEK,,,11.8829,,11.8779,11.8879,1,,CHF/SEK Spot,0
2026-09-11T21:12:22+02:00,Handelsbanken,NOK/SEK,NOK,SEK,,,1.0446,,1.0441,1.0451,1,,NOK/SEK Spot,0
2026-09-11T21:12:22+02:00,Handelsbanken,DKK/SEK,DKK,SEK,,,1.5055,,1.505,1.506,1,,DKK/SEK Spot,0
2026-09-11T21:12:22+02:00,Handelsbanken,CAD/SEK,CAD,SEK,,,7.0003,,6.9953,7.0053,1,,CAD/SEK Spot,0
2026-09-11T21:12:22+02:00,Handelsbanken,AUD/SEK,AUD,SEK,,,6.961,,6.9605,6.9615,1,,AUD/SEK Spot,0
2026-09-11T21:12:22+02:00,Handelsbanken,NZD/SEK,NZD,SEK,,,5.6427,,5.6422,5.6432,1,,NZD/SEK Spot,0
2026-09-11T21:12:22+02:00,Swedbank,AUD/SEK,AUD,SEK,6.8918,7.0244,6.9581,0.1326,6.8918,7.0244,1,2026-09-11,Australien,0
2026-09-11T21:12:22+02:00,Swedbank,DKK/SEK,DKK,SEK,1.4908,1.5194,1.5051,0.0286,1.4908,1.5194,1,2026-09-11,Danmark,0
2026-09-11T21:12:22+02:00,Swedbank,EUR/SEK,EUR,SEK,11.1436,11.3573,11.25045,0.2137,11.1436,11.3573,1,2026-09-11,Euro,0
2026-09-11T21:12:22+02:00,Swedbank,HKD/SEK,HKD,SEK,1.2184,1.255,1.2367,0.0366,1.2184,1.255,1,2026-09-11,Hong Kong,0
2026-09-11T21:12:22+02:00,Swedbank,INR/SEK,INR,SEK,0.0987,0.1043,0.1015,0.0056,0.0987,0.1043,1,2026-09-11,Indien,0
2026-09-11T21:12:22+02:00,Swedbank,JPY/SEK,JPY,SEK,0.0625,0.0637,0.0631,0.0012,0.0625,0.0637,1,2026-09-11,Japan,0
2026-09-11T21:12:22+02:00,Swedbank,CAD/SEK,CAD,SEK,6.9294,7.0627,6.99605,0.1333,6.9294,7.0627,1,2026-09-11,Kanada,0
2026-09-11T21:12:22+02:00,Swedbank,CNY/SEK,CNY,SEK,1.4228,1.4692,1.446,0.0464,1.4228,1.4692,1,2026-09-11,Kina,0
2026-09-11T21:12:22+02:00,Swedbank,MXN/SEK,MXN,SEK,0.5632,0.5802,0.5717,0.017,0.5632,0.5802,1,2026-09-11,Mexiko,0
2026-09-11T21:12:22+02:00,Swedbank,NOK/SEK,NOK,SEK,1.0317,1.0563,1.044,0.0246,1.0317,1.0563,1,2026-09-11,Norge,0
2026-09-11T21:12:22+02:00,Swedbank,NZD/SEK,NZD,SEK,5.5879,5.6959,5.6419,0.108,5.5879,5.6959,1,2026-09-11,Nya Zeeland,0
2026-09-11T21:12:22+02:00,Swedbank,PLN/SEK,PLN,SEK,2.5775,2.6277,2.6026,0.0502,2.5775,2.6277,1,2026-09-11,Polen,0
2026-09-11T21:12:22+02:00,Swedbank,CHF/SEK,CHF,SEK,11.7712,11.9976,11.8844,0.2264,11.7712,11.9976,1,2026-09-11,Schweiz,0
2026-09-11T21:12:22+02:00,Swedbank,SGD/SEK,SGD,SEK,7.582,7.7281,7.65505,0.1461,7.582,7.7281,1,2026-09-11,Singapore,0
2026-09-11T21:12:22+02:00,Swedbank,GBP/SEK,GBP,SEK,12.992,13.2422,13.1171,0.2502,12.992,13.2422,1,2026-09-11,Storbritannien,0
2026-09-11T21:12:22+02:00,Swedbank,ZAR/SEK,ZAR,SEK,0.5922,0.6102,0.6012,0.018,0.5922,0.6102,1,2026-09-11,Sydafrika,0
2026-09-11T21:12:22+02:00,Swedbank,THB/SEK,THB,SEK,0.2892,0.2983,0.29375,0.0091,0.2892,0.2983,1,2026-09-11,Thailand,0
2026-09-11T21:12:22+02:00,Swedbank,CZK/SEK,CZK,SEK,0.4595,0.4684,0.46395,0.0089,0.4595,0.4684,1,2026-09-11,Tjeckien,0
2026-09-11T21:12:22+02:00,Swedbank,TRY/SEK,TRY,SEK,0.1964,0.2025,0.19945,0.0061,0.1964,0.2025,1,2026-09-11,Turkiet,0
2026-09-11T21:12:22+02:00,Swedbank,HUF/SEK,HUF,SEK,0.0305,0.0314,0.03095,0.0009,0.0305,0.0314,1,2026-09-11,Ungern,0
2026-09-11T21:12:22+02:00,Swedbank,USD/SEK,USD,SEK,9.607,9.7916,9.6993,0.1846,9.607,9.7916,1,2026-09-11,USA,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),AUD/SEK,AUD,SEK,6.8958,6.9979,6.94685,0.1021,6.8958,6.9979,1,2026-09-11,Australien,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),DKK/SEK,DKK,SEK,1.4931,1.5151,1.5041,0.022,1.4931,1.5151,1,2026-09-11,Danmark,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),EUR/SEK,EUR,SEK,11.1608,11.3252,11.243,0.1644,11.1608,11.3252,1,2026-09-11,Euro,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),HKD/SEK,HKD,SEK,1.2192,1.2503,1.23475,0.0311,1.2192,1.2503,1,2026-09-11,Hong Kong,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),INR/SEK,INR,SEK,0.0987,0.1039,0.1013,0.0052,0.0987,0.1039,1,2026-09-11,Indien,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),JPY/SEK,JPY,SEK,0.0626,0.0635,0.06305,0.0009,0.0626,0.0635,1,2026-09-11,Japan,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),CAD/SEK,CAD,SEK,6.9268,7.0294,6.9781,0.1026,6.9268,7.0294,1,2026-09-11,Kanada,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),CNY/SEK,CNY,SEK,1.4239,1.4631,1.4435,0.0392,1.4239,1.4631,1,2026-09-11,Kina,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),MXN/SEK,MXN,SEK,0.5633,0.5777,0.5705,0.0144,0.5633,0.5777,1,2026-09-11,Mexiko,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),NOK/SEK,NOK,SEK,1.0346,1.0501,1.04235,0.0155,1.0346,1.0501,1,2026-09-11,Norge,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),NZD/SEK,NZD,SEK,5.5927,5.6761,5.6344,0.0834,5.5927,5.6761,1,2026-09-11,Nya Zeeland,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),PLN/SEK,PLN,SEK,2.5812,2.62,2.6006,0.0388,2.5812,2.62,1,2026-09-11,Polen,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),CHF/SEK,CHF,SEK,11.7933,11.9677,11.8805,0.1744,11.7933,11.9677,1,2026-09-11,Schweiz,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),SGD/SEK,SGD,SEK,7.5881,7.7006,7.64435,0.1125,7.5881,7.7006,1,2026-09-11,Singapore,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),GBP/SEK,GBP,SEK,13.0015,13.1938,13.09765,0.1923,13.0015,13.1938,1,2026-09-11,Storbritannien,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),ZAR/SEK,ZAR,SEK,0.5928,0.6081,0.60045,0.0153,0.5928,0.6081,1,2026-09-11,Sydafrika,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),THB/SEK,THB,SEK,0.2895,0.2973,0.2934,0.0078,0.2895,0.2973,1,2026-09-11,Thailand,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),CZK/SEK,CZK,SEK,0.4602,0.4671,0.46365,0.0069,0.4602,0.4671,1,2026-09-11,Tjeckien,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),TRY/SEK,TRY,SEK,0.1965,0.2017,0.1991,0.0052,0.1965,0.2017,1,2026-09-11,Turkiet,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),HUF/SEK,HUF,SEK,0.0306,0.0314,0.031,0.0008,0.0306,0.0314,1,2026-09-11,Ungern,0
2026-09-11T21:12:22+02:00,Swedbank (Privat),USD/SEK,USD,SEK,9.6125,9.7544,9.68345,0.1419,9.6125,9.7544,1,2026-09-11,USA,0
2026-09-12T12:58:31+02:00,DNB,NOK/SEK,NOK,SEK,1.035,1.0490000000000002,1.042,0.014,103.5,104.9,100,2026-09-11,Norge,1
2026-09-12T12:58:31+02:00,DNB,USD/SEK,USD,SEK,9.6223,9.7283,9.6753,0.106,9.6223,9.7283,1,2026-09-11,USA,1
2026-09-12T12:58:31+02:00,DNB,EUR/SEK,EUR,SEK,11.1707,11.2957,11.2332,0.125,11.1707,11.2957,1,2026-09-11,Europeiska unionen,1
2026-09-12T12:58:31+02:00,DNB,DKK/SEK,DKK,SEK,1.4952,1.5102000000000002,1.5027,0.015,149.52,151.02,100,2026-09-11,Danmark,1
2026-09-12T12:58:31+02:00,DNB,GBP/SEK,GBP,SEK,13.0143,13.1603,13.0873,0.146,13.0143,13.1603,1,2026-09-11,Storbritannien,1
2026-09-12T12:58:31+02:00,DNB,CHF/SEK,CHF,SEK,11.8386,11.9506,11.8946,0.112,1183.86,1195.06,100,2026-09-11,Schweiz,1
2026-09-12T12:58:31+02:00,DNB,JPY/SEK,JPY,SEK,0.062255000000000005,0.063255,0.062755,0.001,6.2255,6.3255,100,2026-09-11,Japan,1
2026-09-12T12:58:31+02:00,DNB,AED/SEK,AED,SEK,2.6135,2.6575,2.6355,0.044,2.6135,2.6575,1,2026-09-11,Arabemirater,1
2026-09-12T12:58:31+02:00,DNB,AUD/SEK,AUD,SEK,6.8977,6.9827,6.9402,0.085,6.8977,6.9827,1,2026-09-11,Australien,1
2026-09-12T12:58:31+02:00,DNB,BHD/SEK,BHD,SEK,25.4947,25.8947,25.6947,0.4,25.4947,25.8947,1,2026-09-11,Bahrain,1
2026-09-12T12:58:31+02:00,DNB,BWP/SEK,BWP,SEK,0.744,0.774,0.759,0.03,0.744,0.774,1,2026-09-11,Botswana,1
2026-09-12T12:58:31+02:00,DNB,PHP/SEK,PHP,SEK,0.1519,0.1573,0.1546,0.0054,15.19,15.73,100,2026-09-11,Filippinerna,1
2026-09-12T12:58:31+02:00,DNB,HKD/SEK,HKD,SEK,1.2217,1.2457,1.2337,0.024,1.2217,1.2457,1,2026-09-11,Hong Kong,1
2026-09-12T12:58:31+02:00,DNB,INR/SEK,INR,SEK,0.099,0.1034,0.1012,0.0044,0.099,0.1034,1,2026-09-11,Indien,1
2026-09-12T12:58:31+02:00,DNB,IDR/SEK,IDR,SEK,0.000539,0.000563,0.000551,2.4e-05,0.0539,0.0563,100,2026-09-11,Indonesien,1
2026-09-12T12:58:31+02:00,DNB,ISK/SEK,ISK,SEK,0.07926899999999999,0.081869,0.080569,0.0026,7.9269,8.1869,100,2026-09-11,Island,1
2026-09-12T12:58:31+02:00,DNB,ILS/SEK,ILS,SEK,3.1511,3.2111,3.1811,0.06,3.1511,3.2111,1,2026-09-11,Israel,1
2026-09-12T12:58:31+02:00,DNB,CAD/SEK,CAD,SEK,6.9491,7.0391,6.9941,0.09,6.9491,7.0391,1,2026-09-11,Kanada,1
2026-09-12T12:58:31+02:00,DNB,KES/SEK,KES,SEK,0.073769,0.076769,0.075269,0.003,7.3769,7.6769,100,2026-09-11,Kenya,1
2026-09-12T12:58:31+02:00,DNB,CNH/SEK,CNH,SEK,1.4269999999999998,1.4569999999999999,1.442,0.03,142.7,145.7,100,2026-09-11,Kina,1
2026-09-12T12:58:31+02:00,DNB,CNY/SEK,CNY,SEK,1.4280000000000002,1.4580000000000002,1.443,0.03,142.8,145.8,100,2026-09-11,Kina,1
2026-09-12T12:58:31+02:00,DNB,KWD/SEK,KWD,SEK,31.5102,32.0102,31.7602,0.5,31.5102,32.0102,1,2026-09-11,Kuwait,1
2026-09-12T12:58:31+02:00,DNB,MAD/SEK,MAD,SEK,1.0136,1.0576,1.0356,0.044,101.36,105.76,100,2026-09-11,Marocko,1
2026-09-12T12:58:31+02:00,DNB,MXN/SEK,MXN,SEK,0.564,0.578,0.571,0.014,56.4,57.8,100,2026-09-11,Mexiko,1
2026-09-12T12:58:31+02:00,DNB,NZD/SEK,NZD,SEK,5.601,5.683,5.642,0.082,5.601,5.683,1,2026-09-11,Nya Zeeland,1
2026-09-12T12:58:31+02:00,DNB,OMR/SEK,OMR,SEK,24.96,25.36,25.16,0.4,24.96,25.36,1,2026-09-11,Oman,1
2026-09-12T12:58:31+02:00,DNB,PKR/SEK,PKR,SEK,0.0341,0.0357,0.0349,0.0016,0.0341,0.0357,1,2026-09-11,Pakistan,1
2026-09-12T12:58:31+02:00,DNB,PLN/SEK,PLN,SEK,2.5757,2.6207,2.5982,0.045,257.57,262.07,100,2026-09-11,Polen,1
2026-09-12T12:58:31+02:00,DNB,QAR/SEK,QAR,SEK,2.6344,2.6784,2.6564,0.044,2.6344,2.6784,1,2026-09-11,Qatar,1
2026-09-12T12:58:31+02:00,DNB,RON/SEK,RON,SEK,2.1153,2.1673,2.1413,0.052,211.53,216.73,100,2026-09-11,Rumänien,1
2026-09-12T12:58:31+02:00,DNB,SAR/SEK,SAR,SEK,2.5571,2.5971,2.5771,0.04,2.5571,2.5971,1,2026-09-11,Saudiarabien,1
2026-09-12T12:58:31+02:00,DNB,SGD/SEK,SGD,SEK,7.5917,7.6757,7.6337,0.084,7.5917,7.6757,1,2026-09-11,Singapore,1
2026-09-12T12:58:31+02:00,DNB,LKR/SEK,LKR,SEK,0.0287,0.030299999999999997,0.0295,0.0016,2.87,3.03,100,2026-09-11,Sri Lanka,1
2026-09-12T12:58:31+02:00,DNB,ZAR/SEK,ZAR,SEK,0.5853,0.6113,0.5983,0.026,0.5853,0.6113,1,2026-09-11,Sydafrika,1
2026-09-12T12:58:31+02:00,DNB,KRW/SEK,KRW,SEK,0.007103000000000001,0.007303,0.007203,0.0002,0.7103,0.7303,100,2026-09-11,Sydkorea,1
2026-09-12T12:58:31+02:00,DNB,TZS/SEK,TZS,SEK,0.0036170000000000004,0.003757,0.003687,0.00014,0.3617,0.3757,100,2026-09-11,Tanzania,1
2026-09-12T12:58:31+02:00,DNB,THB/SEK,THB,SEK,0.2891,0.2961,0.2926,0.007,28.91,29.61,100,2026-09-11,Thailand,1
2026-09-12T12:58:31+02:00,DNB,CZK/SEK,CZK,SEK,0.4603,0.4669,0.4636,0.0066,46.03,46.69,100,2026-09-11,Tjeckien,1
2026-09-12T12:58:31+02:00,DNB,TND/SEK,TND,SEK,3.3042,3.4042,3.3542,0.1,3.3042,3.4042,1,2026-09-11,Tunisien,1
2026-09-12T12:58:31+02:00,DNB,TRY/SEK,TRY,SEK,0.1941,0.2041,0.1991,0.01,19.41,20.41,100,2026-09-11,Turkiet,1
2026-09-12T12:58:31+02:00,DNB,HUF/SEK,HUF,SEK,0.030459999999999997,0.03116,0.03081,0.0007,3.046,3.116,100,2026-09-11,Ungern,1
2026-09-12T12:58:31+02:00,Nordea,AED/SEK,AED,SEK,2.5969,2.6826,2.63975,0.0857,2.5969,2.6826,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,AUD/SEK,AUD,SEK,6.8502,7.0532,6.9517,0.203,6.8502,7.0532,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,BDT/SEK,BDT,SEK,0.075883,0.081644,0.078764,0.005761,0.075883,0.081644,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,BHD/SEK,BHD,SEK,25.3017,26.1335,25.7176,0.8318,25.3017,26.1335,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,CAD/SEK,CAD,SEK,6.8908,7.0901,6.99045,0.1993,6.8908,7.0901,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,CHF/SEK,CHF,SEK,11.7201,12.0276,11.87385,0.3075,11.7201,12.0276,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,CNH/SEK,CNH,SEK,1.421,1.4701,1.44555,0.0491,1.421,1.4701,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,CNY/SEK,CNY,SEK,1.41202,1.47892,1.44547,0.0669,1.41202,1.47892,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,CZK/SEK,CZK,SEK,0.45627,0.47213,0.4642,0.01586,0.45627,0.47213,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,DKK/SEK,DKK,SEK,1.4865,1.52245,1.504475,0.03595,1.4865,1.52245,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,EGP/SEK,EGP,SEK,0.1825,0.1951,0.1888,0.0126,0.1825,0.1951,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,EUR/SEK,EUR,SEK,11.1137,11.3783,11.246,0.2646,11.1137,11.3783,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,GBP/SEK,GBP,SEK,12.9325,13.2986,13.11555,0.3661,12.9325,13.2986,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,HKD/SEK,HKD,SEK,1.21592,1.25685,1.236385,0.04093,1.21592,1.25685,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,HUF/SEK,HUF,SEK,0.030064,0.031743,0.030904,0.001679,0.030064,0.031743,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,IDR/SEK,IDR,SEK,0.0005383,0.0005635,0.000551,2.5e-05,0.0005383,0.0005635,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,ILS/SEK,ILS,SEK,3.1311,3.2656,3.19835,0.1345,3.1311,3.2656,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,INR/SEK,INR,SEK,0.09917,0.10377,0.10147,0.0046,0.09917,0.10377,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,ISK/SEK,ISK,SEK,0.0787,0.0824,0.08055,0.0037,0.0787,0.0824,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,JPY/SEK,JPY,SEK,0.062298,0.063925,0.063112,0.001627,0.062298,0.063925,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,KES/SEK,KES,SEK,0.0731,0.0767,0.0749,0.0036,0.0731,0.0767,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,KRW/SEK,KRW,SEK,0.007058,0.007397,0.007227,0.000339,0.007058,0.007397,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,KWD/SEK,KWD,SEK,30.8873,31.9845,31.4359,1.0972,30.8873,31.9845,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,KZT/SEK,KZT,SEK,0.021,0.022021,0.021511,0.001021,0.021,0.022021,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,LKR/SEK,LKR,SEK,0.028545,0.030485,0.029515,0.00194,0.028545,0.030485,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,MAD/SEK,MAD,SEK,1.0073,1.0544,1.03085,0.0471,1.0073,1.0544,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,MXN/SEK,MXN,SEK,0.55238,0.59099,0.571685,0.03861,0.55238,0.59099,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,NOK/SEK,NOK,SEK,1.02963,1.06024,1.044935,0.03061,1.02963,1.06024,1,2026-09-11,,1
2026-09-12T12:58:31+02:00,Nordea,NZD/SEK,NZD,SEK,5.5638,5.7789,5.67135,0.2151,5.5638,5.7789,1,2026-09-11,,1
